"lang"
{
"Language"	"latam"
"[english]DOTA_Tooltip_ability_windrunner_powershot_Lore"	"During her early years of training, Lyralei learned to fire powerful arrows that cleaved even trees to reach their targets."
"DOTA_Tooltip_ability_windrunner_powershot_arrow_range"	"ALCANCE:"
"[english]DOTA_Tooltip_ability_windrunner_powershot_arrow_range"	"RANGE:"
"DOTA_Tooltip_ability_windrunner_shackleshot"	"Disparo Encadenador"
"[english]DOTA_Tooltip_ability_windrunner_shackleshot"	"Shackleshot"
"DOTA_Tooltip_ability_windrunner_shackleshot_Lore"	"Las variadas habilidades con el arco de Windranger incluyen una flecha con cuerdas gruesas atadas para entorpecer a cualquier objetivo que intente escapar."
"[english]DOTA_Tooltip_ability_windrunner_shackleshot_Lore"	"Windranger's variety of bow skills includes an arrow with thick ropes attached to encumber any escaping target."
"DOTA_Tooltip_ability_windrunner_shackleshot_stun_duration"	"DURACIÓN DEL ENCADENAMIENTO:"
"[english]DOTA_Tooltip_ability_windrunner_shackleshot_stun_duration"	"SHACKLE DURATION:"
"DOTA_Tooltip_ability_windrunner_windrun"	"Correvientos"
"[english]DOTA_Tooltip_ability_windrunner_windrun"	"Windrun"
"DOTA_Tooltip_ability_windrunner_windrun_Lore"	"Lyralei encanta ráfagas de viento para defenderse de los ataques que recibe."
"[english]DOTA_Tooltip_ability_windrunner_windrun_Lore"	"Lyralei enchants gusts of winds to fight incoming attacks."
"DOTA_Tooltip_ability_windrunner_windrun_enemy_movespeed_bonus_pct"	"%RALENTIZACIÓN DE ENEMIGOS:"
"[english]DOTA_Tooltip_ability_windrunner_windrun_enemy_movespeed_bonus_pct"	"%ENEMY SLOW:"
"DOTA_Tooltip_ability_windrunner_windrun_movespeed_bonus_pct"	"%VELOCIDAD DE MOVIMIENTO ADICIONAL:"
"[english]DOTA_Tooltip_ability_windrunner_windrun_movespeed_bonus_pct"	"%MOVE SPEED BONUS:"
"DOTA_Tooltip_ability_windrunner_windrun_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_windrunner_windrun_duration"	"DURATION:"
"DOTA_Tooltip_ability_lion_impale"	"Púa Terrenal"
"[english]DOTA_Tooltip_ability_lion_impale"	"Earth Spike"
"DOTA_Tooltip_ability_lion_impale_Description"	"En inglés: <font color='#F2A93E'>Earth Spike</font>.\n \nPúas de roca surgen de la tierra a lo largo de una trayectoria recta. Las unidades enemigas salen volando por los aires y quedan aturdidas y reciben daño cuando caen."
"[english]DOTA_Tooltip_ability_lion_impale_Description"	"Rock spikes burst from the earth along a straight path. Enemy units are hurled into the air, then are stunned and take damage when they fall."
"DOTA_Tooltip_ability_lion_impale_Lore"	"El Brujo Demoníaco ejerce su pacto demoníaco, abriendo una fisura del infierno."
"[english]DOTA_Tooltip_ability_lion_impale_Lore"	"The Demon Witch exercises his demonic covenant, opening a fissure from hell."
"DOTA_Tooltip_ability_lion_impale_duration"	"DURACIÓN DEL ATURDIMIENTO:"
"[english]DOTA_Tooltip_ability_lion_impale_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_lion_voodoo"	"Maldición"
"[english]DOTA_Tooltip_ability_lion_voodoo"	"Hex"
"DOTA_Tooltip_ability_lion_voodoo_Description"	"En inglés: <font color='#F2A93E'>Hex</font>.\n \nTransforma a una unidad enemiga en una bestia inofensiva, deshabilitando todas sus habilidades especiales."
"[english]DOTA_Tooltip_ability_lion_voodoo_Description"	"Transforms an enemy unit into a harmless beast, with all special abilities disabled."
"DOTA_Tooltip_ability_lion_voodoo_Lore"	"Lion se ve obligado a compartir su transfiguración, retorciendo la esencia de aquellos que se le oponen."
"[english]DOTA_Tooltip_ability_lion_voodoo_Lore"	"Lion is compelled to share his transfiguration, twisting the essence of those who oppose him."
"DOTA_Tooltip_ability_lion_voodoo_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_lion_voodoo_duration"	"DURATION:"
"DOTA_Tooltip_ability_lion_mana_drain"	"Drenaje de Maná"
"[english]DOTA_Tooltip_ability_lion_mana_drain"	"Mana Drain"
"DOTA_Tooltip_ability_lion_mana_drain_Description"	"En inglés: <font color='#F2A93E'>Mana Drain</font>.\n \nCANALIZADA: Drena las energías mágicas de la unidad enemiga objetivo absorbiendo maná cada segundo."
"[english]DOTA_Tooltip_ability_lion_mana_drain_Description"	"CHANNELED - Absorbs the magical energies of a target enemy unit by taking mana from it every second."
"DOTA_Tooltip_ability_lion_mana_drain_Lore"	"Los magos inferiores no son nada más que una fuente de restauración mágica para el Brujo Demoníaco."
"[english]DOTA_Tooltip_ability_lion_mana_drain_Lore"	"Lesser magi are nothing more than a source of magical restoration for the Demon Witch."
"DOTA_Tooltip_ability_lion_mana_drain_duration"	"TIEMPO DE CANALIZACIÓN:"
"[english]DOTA_Tooltip_ability_lion_mana_drain_duration"	"CHANNEL TIME:"
"DOTA_Tooltip_ability_lion_mana_drain_mana_per_second"	"MANÁ POR SEGUNDO:"
"[english]DOTA_Tooltip_ability_lion_mana_drain_mana_per_second"	"MANA PER SECOND:"
"DOTA_Tooltip_ability_lion_mana_drain_break_distance"	"DISTANCIA DE RUPTURA:"
"[english]DOTA_Tooltip_ability_lion_mana_drain_break_distance"	"BREAK DISTANCE:"
"DOTA_Tooltip_ability_lion_finger_of_death"	"Dedo de la Muerte"
"[english]DOTA_Tooltip_ability_lion_finger_of_death"	"Finger of Death"
"DOTA_Tooltip_ability_lion_finger_of_death_Lore"	"La mano desfigurada de Lion es también su mayor fuente de poder, capaz de inundar a sus víctimas con fuerza malévola."
"[english]DOTA_Tooltip_ability_lion_finger_of_death_Lore"	"Lion's disfigured hand is also the source of his greatest power, capable of flooding victims with malefic force."
"DOTA_Tooltip_ability_vengefulspirit_magic_missile"	"Misil Mágico"
"[english]DOTA_Tooltip_ability_vengefulspirit_magic_missile"	"Magic Missile"
"DOTA_Tooltip_ability_vengefulspirit_magic_missile_Description"	"En inglés: <font color='#F2A93E'>Magic Missile</font>.\n \nDispara un misil mágico contra la unidad objetivo, aturdiéndola e infligiéndole daño."
"[english]DOTA_Tooltip_ability_vengefulspirit_magic_missile_Description"	"Fires a magic missile at an enemy unit, stunning and dealing damage."
"DOTA_Tooltip_ability_vengefulspirit_magic_missile_Lore"	"El misil mágico, una técnica simple de los Furia Celeste, es el arma principal de Shendel para vengarse."
"[english]DOTA_Tooltip_ability_vengefulspirit_magic_missile_Lore"	"A simple Skywrath technique, the magic missile is Shendel's primary tool for vengeance."
"DOTA_Tooltip_ability_vengefulspirit_magic_missile_magic_missile_stun"	"DURACIÓN DEL ATURDIMIENTO:"
"[english]DOTA_Tooltip_ability_vengefulspirit_magic_missile_magic_missile_stun"	"STUN DURATION:"
"DOTA_Tooltip_ability_vengefulspirit_wave_of_terror"	"Oleada de Terror"
"[english]DOTA_Tooltip_ability_vengefulspirit_wave_of_terror"	"Wave of Terror"
"DOTA_Tooltip_ability_vengefulspirit_wave_of_terror_Description"	"En inglés: <font color='#F2A93E'>Wave of Terror</font>.\n \nVengeful Spirit desata un grito perverso, debilitando la armadura de sus enemigos y otorgándole visión del recorrido."
"[english]DOTA_Tooltip_ability_vengefulspirit_wave_of_terror_Description"	"Vengeful Spirit lets loose a wicked cry, weakening the armor of enemies and giving vision of the path ahead."
"DOTA_Tooltip_ability_vengefulspirit_wave_of_terror_Lore"	"La inquietante voz de Shendel anuncia la llegada de su venganza."
"[english]DOTA_Tooltip_ability_vengefulspirit_wave_of_terror_Lore"	"Shendel's haunting voice hints at her approaching vindication."
"DOTA_Tooltip_ability_vengefulspirit_wave_of_terror_armor_reduction"	"REDUCCIÓN DE ARMADURA:"
"[english]DOTA_Tooltip_ability_vengefulspirit_wave_of_terror_armor_reduction"	"ARMOR REDUCTION:"
"DOTA_Tooltip_ability_vengefulspirit_wave_of_terror_tooltip_duration"	"DURACIÓN DEL EFECTO:"
"[english]DOTA_Tooltip_ability_vengefulspirit_wave_of_terror_tooltip_duration"	"DEBUFF DURATION:"
"DOTA_Tooltip_ability_vengefulspirit_wave_of_terror_vision_duration"	"DURACIÓN DE LA VISIÓN:"
"[english]DOTA_Tooltip_ability_vengefulspirit_wave_of_terror_vision_duration"	"VISION DURATION:"
"DOTA_Tooltip_ability_vengefulspirit_command_aura"	"Aura Vengativa"
"[english]DOTA_Tooltip_ability_vengefulspirit_command_aura"	"Vengeance Aura"
"DOTA_Tooltip_ability_vengefulspirit_command_aura_Lore"	"Aunque puede que no compartan su pasión desenfrenada por la venganza, sus aliados se inspiran en su fanatismo en combate."
"[english]DOTA_Tooltip_ability_vengefulspirit_command_aura_Lore"	"Although they may not share her undying passion for revenge, allies do draw on her fanaticism in combat."
"DOTA_Tooltip_ability_vengefulspirit_command_aura_bonus_damage_pct"	"%DAÑO ADICIONAL:"
"[english]DOTA_Tooltip_ability_vengefulspirit_command_aura_bonus_damage_pct"	"%DAMAGE BONUS:"
"DOTA_Tooltip_ability_vengefulspirit_command_aura_aura_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_vengefulspirit_command_aura_aura_radius"	"RADIUS:"
"DOTA_Tooltip_ability_vengefulspirit_nether_swap"	"Intercambio Abisal"
"[english]DOTA_Tooltip_ability_vengefulspirit_nether_swap"	"Nether Swap"
"DOTA_Tooltip_ability_vengefulspirit_nether_swap_Lore"	"El martirio es un pequeño precio a cambio de la venganza."
"[english]DOTA_Tooltip_ability_vengefulspirit_nether_swap_Lore"	"Martyrdom is a small price to pay for vengeance."
"DOTA_Tooltip_ability_vengefulspirit_nether_swap_tooltip_range"	"ALCANCE:"
"[english]DOTA_Tooltip_ability_vengefulspirit_nether_swap_tooltip_range"	"RANGE:"
"DOTA_Tooltip_ability_witch_doctor_paralyzing_cask"	"Barril Paralizante"
"[english]DOTA_Tooltip_ability_witch_doctor_paralyzing_cask"	"Paralyzing Cask"
"DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_Description"	"En inglés: <font color='#F2A93E'>Paralyzing Cask</font>.\n \nLanza un tonel de polvo paralizante que rebota entre unidades enemigas y aturde y daña a quienes golpea."
"[english]DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_Description"	"Launches a cask of paralyzing powder that ricochets between enemy units, stunning and damaging those it hits."
"DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_Lore"	"Witch Doctor recicla los huesos de los aliados y enemigos caídos y usa el polvo como parte de su arsenal de hechizos y alquimia."
"[english]DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_Lore"	"The Witch Doctor recycles the bones of fallen friends and foes, using the powder as part of his arsenal of charms and alchemy."
"DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_bounces_tooltip"	"REBOTES:"
"[english]DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_bounces_tooltip"	"BOUNCES:"
"DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_hero_duration"	"DURACIÓN DEL ATURDIMIENTO EN HÉROES:"
"[english]DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_hero_duration"	"HERO STUN DURATION:"
"DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_creep_duration"	"DURACIÓN DEL ATURDIMIENTO EN CREEPS:"
"[english]DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_creep_duration"	"CREEP STUN DURATION:"
"DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_hero_damage"	"DAÑO A HÉROES:"
"[english]DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_hero_damage"	"HERO DAMAGE:"
"DOTA_Tooltip_ability_witch_doctor_voodoo_restoration"	"Restauración Vudú"
"[english]DOTA_Tooltip_ability_witch_doctor_voodoo_restoration"	"Voodoo Restoration"
"DOTA_Tooltip_ability_witch_doctor_voodoo_restoration_Lore"	"La magia de Zharvakko no se limita solamente a maldecir a sus oponentes y es bastante útil para curar dolencias."
"[english]DOTA_Tooltip_ability_witch_doctor_voodoo_restoration_Lore"	"Zharvakko's hocus pocus is not limited only to hexxing his opponents and is quite adept at curing ailments."
"DOTA_Tooltip_ability_witch_doctor_voodoo_restoration_mana_per_second"	"MANÁ POR SEGUNDO:"
"[english]DOTA_Tooltip_ability_witch_doctor_voodoo_restoration_mana_per_second"	"MANA PER SEC:"
"DOTA_Tooltip_ability_witch_doctor_voodoo_restoration_heal"	"CURACIÓN:"
"[english]DOTA_Tooltip_ability_witch_doctor_voodoo_restoration_heal"	"HEAL:"
"DOTA_Tooltip_ability_witch_doctor_maledict"	"Embrujo"
"[english]DOTA_Tooltip_ability_witch_doctor_maledict"	"Maledict"
"DOTA_Tooltip_ability_witch_doctor_maledict_Lore"	"Algunos hechizos vudú pueden hacer que un enemigo se arrepienta de enfrentarse a Witch Doctor."
"[english]DOTA_Tooltip_ability_witch_doctor_maledict_Lore"	"Certain voodoo magics can make an enemy regret engaging the Witch Doctor."
"DOTA_Tooltip_ability_witch_doctor_death_ward"	"Guardián de la Muerte"
"[english]DOTA_Tooltip_ability_witch_doctor_death_ward"	"Death Ward"
"DOTA_Tooltip_ability_witch_doctor_death_ward_Lore"	"Witch Doctor realiza una danza ritual, una que atormenta los sueños de aquellos que sobreviven para contarlo."
"[english]DOTA_Tooltip_ability_witch_doctor_death_ward_Lore"	"Witch Doctor performs a ritualistic dance, one that haunts the dreams of those who live to recount it."
"DOTA_Tooltip_ability_leshrac_split_earth"	"Dividir la Tierra"
"[english]DOTA_Tooltip_ability_leshrac_split_earth"	"Split Earth"
"DOTA_Tooltip_ability_leshrac_split_earth_Description"	"En inglés: <font color='#F2A93E'>Split Earth</font>.\n \nDivide la tierra bajo tus enemigos. Causa daño y aturde durante unos instantes."
"[english]DOTA_Tooltip_ability_leshrac_split_earth_Description"	"Splits the earth under enemies. Deals damage and stuns for a short duration."
"DOTA_Tooltip_ability_leshrac_split_earth_Lore"	"Manipulando la naturaleza a su perversa voluntad, la tierra en movimiento consume a aquellos que tienen la mala suerte de cruzarse en el camino de Leshrac."
"[english]DOTA_Tooltip_ability_leshrac_split_earth_Lore"	"Twisting nature to his vile will, the shifting earth consumes those unlucky enough to cross Leshrac's path."
"DOTA_Tooltip_ability_leshrac_split_earth_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_leshrac_split_earth_radius"	"RADIUS:"
"DOTA_Tooltip_ability_leshrac_split_earth_duration"	"DURACIÓN DEL ATURDIMIENTO:"
"[english]DOTA_Tooltip_ability_leshrac_split_earth_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_leshrac_diabolic_edict"	"Decreto Diabólico"
"[english]DOTA_Tooltip_ability_leshrac_diabolic_edict"	"Diabolic Edict"
"DOTA_Tooltip_ability_leshrac_diabolic_edict_Lore"	"La energía cronóptica irrumpe de un plano a otro y evapora cualquier cosa que toque."
"[english]DOTA_Tooltip_ability_leshrac_diabolic_edict_Lore"	"Chronoptic energy bursts from one plane to the other, evaporating anything it touches."
"DOTA_Tooltip_ability_leshrac_diabolic_edict_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_leshrac_diabolic_edict_radius"	"RADIUS:"
"DOTA_Tooltip_ability_leshrac_lightning_storm"	"Tormenta Eléctrica"
"[english]DOTA_Tooltip_ability_leshrac_lightning_storm"	"Lightning Storm"
"DOTA_Tooltip_ability_leshrac_lightning_storm_Lore"	"El dominio de los elementos por el Alma Atormentada se hace evidente cuando las fuertes tormentas fulminan a los ejércitos que se encuentran ante él."
"[english]DOTA_Tooltip_ability_leshrac_lightning_storm_Lore"	"The Tormented Soul's mastery of the elements is evident in the massive storms that strike down armies before him."
"DOTA_Tooltip_ability_leshrac_lightning_storm_jump_count"	"RAYOS:"
"[english]DOTA_Tooltip_ability_leshrac_lightning_storm_jump_count"	"LIGHTNING STRIKES:"
"DOTA_Tooltip_ability_leshrac_pulse_nova"	"Ráfaga de Pulsaciones"
"[english]DOTA_Tooltip_ability_leshrac_pulse_nova"	"Pulse Nova"
"DOTA_Tooltip_ability_leshrac_pulse_nova_Lore"	"Si es necesario, el Alma Atormentada puede manipular el propio espacio-tiempo y arrasar a los seres inferiores."
"[english]DOTA_Tooltip_ability_leshrac_pulse_nova_Lore"	"If necessary, the Tormented Soul can manipulate space time itself, ravaging lesser beings."
"DOTA_Tooltip_ability_leshrac_pulse_nova_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_leshrac_pulse_nova_radius"	"RADIUS:"
"DOTA_Tooltip_ability_leshrac_pulse_nova_mana_cost_per_second"	"MANÁ/S:"
"[english]DOTA_Tooltip_ability_leshrac_pulse_nova_mana_cost_per_second"	"MANA/SEC:"
"DOTA_Tooltip_ability_juggernaut_blade_fury"	"Furia de la Hoja"
"[english]DOTA_Tooltip_ability_juggernaut_blade_fury"	"Blade Fury"
"DOTA_Tooltip_ability_juggernaut_blade_fury_Description"	"En inglés: <b><font color='#F2A93E'>Blade Fury</font></b>.\n \nProvoca un torbellino de fuerza destructiva alrededor de Juggernaut, haciéndolo inmune a la magia y causando daño a las unidades enemigas cercanas. \n\nTIPO DE DISIPACIÓN: Básica"
"[english]DOTA_Tooltip_ability_juggernaut_blade_fury_Description"	"Causes a bladestorm of destructive force around Juggernaut, rendering him immune to magic and dealing damage to nearby enemy units. \n\nDISPEL TYPE: Basic Dispel"
"DOTA_Tooltip_ability_juggernaut_blade_fury_Lore"	"Las famosas técnicas con la katana de Yurnero son temidas tanto por los guerreros como por los hechiceros."
"[english]DOTA_Tooltip_ability_juggernaut_blade_fury_Lore"	"Yurnero's renowned katana techniques are feared by warriors and sorcerors alike."
"DOTA_Tooltip_ability_juggernaut_blade_fury_blade_fury_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_juggernaut_blade_fury_blade_fury_radius"	"RADIUS:"
"DOTA_Tooltip_ability_juggernaut_healing_ward"	"Guardián Sanador"
"[english]DOTA_Tooltip_ability_juggernaut_healing_ward"	"Healing Ward"
"DOTA_Tooltip_ability_juggernaut_healing_ward_Lore"	"De los rituales aprendidos en la Isla de las Máscaras, curar las heridas con un poco de magia vudú ha resultado ser bastante útil."
"[english]DOTA_Tooltip_ability_juggernaut_healing_ward_Lore"	"Of the rituals learned at the Isle of Masks, tending wounds with a bit of voodoo magic has proven to be quite useful."
"DOTA_Tooltip_ability_juggernaut_healing_ward_healing_ward_heal_amount"	"%VIDA MÁXIMA POR SEGUNDO:"
"[english]DOTA_Tooltip_ability_juggernaut_healing_ward_healing_ward_heal_amount"	"%MAX HEALTH PER SECOND:"
"DOTA_Tooltip_ability_juggernaut_blade_dance"	"Danza de la Hoja"
"[english]DOTA_Tooltip_ability_juggernaut_blade_dance"	"Blade Dance"
"DOTA_Tooltip_ability_juggernaut_blade_dance_Description"	"En inglés: <b><font color='#F2A93E'>Blade Dance</font></b>.\n \nLe da a Juggernaut la oportunidad de infligir daño crítico con cada ataque."
"[english]DOTA_Tooltip_ability_juggernaut_blade_dance_Description"	"Gives Juggernaut a chance to deal critical damage on each attack."
