"lang"
{
"Language"	"norwegian"
"DOTA_Item_Ashtongue"	"Ashtongue"
"DOTA_Item_Ember_Crane"	"Ember Crane"
"DOTA_Item_Ember_Crane_Set"	"Sett: Ember Crane"
"DOTA_Item_Ember_Pauldrons_of_Prosperity"	"Ember Pauldrons of Prosperity"
"DOTA_Item_Ember_Spirits_Hat"	"Ember Spirit's Hat"
"DOTA_Item_Face_of_Delicacies_of_Butchery"	"Face of Delicacies of Butchery"
"DOTA_Item_Gyrotechnic_Assault"	"Gyrotechnic Assault"
"DOTA_Item_Gyrotechnic_Dragon_Launchers"	"Gyrotechnic Dragon Launchers"
"DOTA_Item_Gyrotechnic_Mask"	"Gyrotechnic Mask"
"DOTA_Item_Gyrotechnic_Propeller"	"Gyrotechnic Propeller"
"DOTA_Item_Gyrotechnic_Skyrocket"	"Gyrotechnic Skyrocket"
"DOTA_Item_Gyrotechnic_Wings"	"Gyrotechnic Wings"
"DOTA_Item_Gyrotechnics_Set"	"Sett: Gyrotechnics"
"DOTA_Item_Necklace_of_the_Demon_Stone"	"Necklace of the Demon Stone"
"DOTA_Item_Northern_Round_Shield"	"Northern Round Shield"
"DOTA_Item_Northman_Shoulders"	"Northman Shoulders"
"DOTA_Item_Phoenix_Helm_of_Prosperity"	"Phoenix Helm of Prosperity"
"DOTA_WearableType_Sniper_Rifle"	"Snikskytterrifle"
"DOTA_Item_Fire_Tribunal_Shoulders"	"Fire Tribunal Shoulders"
"DOTA_Item_Netolic_Amateur_League_Season_1"	"Netolic Amateur League Season 1"
"DOTA_Item_Netolic_Amateur_League_Season_1_Bundle"	"Pakke: Netolic Amateur League Season 1"
"DOTA_Item_Netolic_Amateur_League_Season_1__ADMIN"	"Netolic Amateur League Season 1 – ADMIN"
"DOTA_Item_Sentinel_Shoulders"	"Sentinel Shoulders"
"DOTA_Item_Antiquity"	"Antiquity"
"DOTA_Item_Lifestealers_Belt"	"Lifestealers belte"
"DOTA_Item_Lifestealers_Chains"	"Lifestealers lenker"
"DOTA_Item_Nether_Grandmasters_Bite"	"Nether Grandmaster's Bite"
"DOTA_Item_Nether_Grandmasters_Bracers"	"Nether Grandmaster's Bracers"
"DOTA_Item_Nether_Grandmasters_Cape"	"Nether Grandmaster's Cape"
"DOTA_Item_Nether_Grandmasters_Covering"	"Nether Grandmaster's Covering"
"DOTA_Item_Nether_Grandmasters_Points"	"Nether Grandmaster's Points"
"DOTA_Item_Nether_Grandmasters_Waistcloth"	"Nether Grandmaster's Waistcloth"
"DOTA_Item_Nether_Grandmasters_Ward"	"Nether Grandmaster's Ward"
"DOTA_Item_Heavenly_General_Shoulders"	"Heavenly General Shoulders"
"DOTA_Item_Noctis_the_Heavenly_Qilin_Guardian"	"Noctis the Heavenly Qilin Guardian"
"DOTA_Item_Phasma_Phasmatis"	"Phasma Phasmatis"
"DOTA_Item_Phasma_Phasmatis_Belt"	"Phasma Phasmatis Belt"
"DOTA_Item_Phasma_Phasmatis_Blade"	"Phasma Phasmatis Blade"
"DOTA_Item_Phasma_Phasmatis_Head"	"Phasma Phasmatis Head"
"DOTA_Item_Phasma_Phasmatis_Shoulders"	"Phasma Phasmatis Shoulders"
"DOTA_Item_Shoulders_of_the_Arsenal_Magus"	"Shoulders of the Arsenal Magus"
"DOTA_Item_Shoulders_of_the_Silent_Champion"	"Shoulders of the Silent Champion"
"DOTA_Item_Starrider_of_the_Crescent_Steel_Shoulders"	"Starrider of the Crescent Steel Shoulders"
"DOTA_Item_Netolic_Amateur_League_Season_1_Ticket"	"Billett: Netolic Amateur League Season 1"
"DOTA_Item_Netolic_Pro_League_5_East_Ticket"	"Billett: Netolic Pro League 5 East"
"DOTA_Item_Netolic_Pro_League_5_West_Ticket"	"Billett: Netolic Pro League 5 West"
"DOTA_Item_Clockwerk_Watcher"	"Clockwerk Watcher"
"DOTA_Item_Clockwerks_Head"	"Clockwerks hode"
"DOTA_Item_Clockwerks_Things"	"Clockwerks ting"
"DOTA_Item_Clockwerks_Weapon"	"Clockwerks våpen"
"DOTA_Item_Forge_of_Iron_Will_Shoulders"	"Forge of Iron Will Shoulders"
"DOTA_Item_Gombangdae_Dosa_Shoulders"	"Gombangdae Dosa Shoulders"
"DOTA_Item_Dosa_Shoulders"	"Dosa Shoulders"
"DOTA_Item_PantheonES_Cup"	"PantheonES Cup"
"DOTA_Item_Axe_of_the_Black_Death_Executioner"	"Axe of the Black Death Executioner"
"DOTA_Corporations_Danil__Dendi__Ishutin"	"Danil «Dendi» Ishutin"
"DOTA_Corporations_Clinton__Fear__Loomis"	"Clinton «Fear» Loomis"
"DOTA_Corporations_Benedict__HyHy__Lim"	"Benedict «HyHy» Lim"
"DOTA_Item_Shoulders_of_Damnation"	"Shoulders of Damnation"
"DOTA_Item_Anunkasan"	"Anunkasan"
"DOTA_Item_Axe_of_the_Chaos_Hound"	"Axe of the Chaos Hound"
"DOTA_Item_Desc_Helm_of_the_Light_Hunter"	"
"
"DOTA_Item_Ragged_Shoulders_of_the_Ravenous_Fiend"	"Ragged Shoulders of the Ravenous Fiend"
"DOTA_Item_Ravenous_Fiend_Loading_Screen"	"Lasteskjerm: Ravenous Fiend"
"DOTA_Item_Shoulders_of_the_Eternal_Seasons"	"Shoulders of the Eternal Seasons"
"DOTA_Item_Shoulders_of_the_Valkyrie"	"Shoulders of the Valkyrie"
"DOTA_WearableType_Eagle"	"Ørn"
"DOTA_Item_Axe_of_the_Warstomp_Clan"	"Axe of the Warstomp Clan"
"DOTA_Item_Netolic_Amateur_League_Season_2"	"Netolic Amateur League Season 2"
"DOTA_Item_Netolic_Amateur_League_Season_2_Ticket"	"Billett: Netolic Amateur League Season 2"
"DOTA_Item_Nvidia_Dota_2_Vietnam_Tournament"	"Nvidia Dota 2 Vietnam Tournament"
"DOTA_Item_Sands_of_Luxor"	"Sands of Luxor"
"DOTA_Item_Sands_of_Luxor_Loading_Screen"	"Lasteskjerm: Sands of Luxor"
"DOTA_Item_Scepter_of_Shades__OffHand"	"Scepter of Shades – Off-Hand"
"DOTA_Item_Shoulders_of_the_Wild_West"	"Shoulders of the Wild West"
"DOTA_Item_Wild_West"	"Wild West"
"DOTA_Item_Shadow_Flame"	"Shadow Flame"
"DOTA_Item_Shadow_Flame_Arms"	"Shadow Flame Arms"
"DOTA_Item_Shadow_Flame_Dress"	"Shadow Flame Dress"
"DOTA_Item_Shadow_Flame_Guards"	"Shadow Flame Guards"
"DOTA_Item_Shadow_Flame_Headdress"	"Shadow Flame Headdress"
"DOTA_Item_Noble_Warrior"	"Noble Warrior"
"DOTA_Item_Noble_Warrior_Armlet"	"Noble Warrior Armlet"
"DOTA_Item_Noble_Warrior_Belt"	"Noble Warrior Belt"
"DOTA_Item_Noble_Warrior_Shoulder"	"Noble Warrior Shoulder"
"DOTA_Item_Noble_Warrior_Spear"	"Noble Warrior Spear"
"DOTA_Item_Clockwerks_Rocket"	"Clockwerks rakett"
"DOTA_Item_Blade_of_Tustakuri__OffHand"	"Blade of Tustakuri – Off-Hand"
"DOTA_Item_Desc_Timbersaws_Shoulders"	"Timbersaws standardskuldre"
"DOTA_Item_Kunkka_Parrot"	"Kunkka Parrot"
"DOTA_Item_Shadow_Fiends_Arms"	"Shadow Fiends armer"
"DOTA_Item_Shadow_Fiends_Head"	"Shadow Fiends hode"
"DOTA_Item_Shadow_Fiends_Shoulders"	"Shadow Fiends skuldre"
"DOTA_Item_Shoulders_of_Tustakuri"	"Shoulders of Tustakuri"
"DOTA_Item_Timbersaws_Armor"	"Timbersaws rustning"
"DOTA_Item_Timbersaws_Hat"	"Timbersaws hatt"
"DOTA_Item_Timbersaws_Left_Arm"	"Timbersaws venstrearm"
"DOTA_Item_Timbersaws_Right_Arm"	"Timbersaws høyrearm"
"DOTA_Item_Timbersaws_Shoulders"	"Timbersaws skuldre"
"DOTA_Item_Timbersaws_Torso"	"Timbersaws torso"
"DOTA_Item_Timbersaws_Waist_Saw"	"Timbersaws beltesag"
"DOTA_Item_Venomancers_Shoulders"	"Venomancers skuldre"
"DOTA_Item_Desc_Pin_Natures_Prophet"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Classic_Pin_Natures_Prophet"	"Klassisk pins: Nature's Prophet"
"DOTA_WearableType_Collectors_Pin"	"Samlepins"
"DOTA_Item_Axe_of_the_Harbinger"	"Axe of the Harbinger"
"DOTA_Item_Clock_Master"	"Clock Master"
"DOTA_Item_Clock_Master_Loading_Screen"	"Lasteskjerm: Clock Master"
"DOTA_Item_Clock_Masters_Bunker_Rocket"	"Clock Master's Bunker Rocket"
"DOTA_Item_Clock_Masters_Helmet"	"Clock Master's Helmet"
"DOTA_Item_Clock_Masters_Hook"	"Clock Master's Hook"
"DOTA_Item_Clock_Masters_Power_Cogs"	"Clock Master's Power Cogs"
"DOTA_Item_Clock_Masters_Survival_Gear"	"Clock Master's Survival Gear"
"DOTA_Item_Desc_Copy_of_Pin_Bristleback"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Clockwerk"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Courier_Donkey"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Crystal_Maiden"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Faceless_Void"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Lina"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Naga_Siren"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Natures_Prophet"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Puck"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Pudge"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Pugna"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Roshan"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Sand_King"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Shopkeeper"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Tusk"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Visage"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Wisp"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Classic_Pin_Bristleback"	"Klassisk pins: Bristleback"
"DOTA_Item_Classic_Pin_Clockwerk"	"Klassisk pins: Clockwerk"
"DOTA_Item_Classic_Pin_Courier_Donkey"	"Klassisk pins: Courier Donkey"
"DOTA_Item_Classic_Pin_Crystal_Maiden"	"Klassisk pins: Crystal Maiden"
"DOTA_Item_Classic_Pin_Faceless_Void"	"Klassisk pins: Faceless Void"
"DOTA_Item_Classic_Pin_Lina"	"Klassisk pins: Lina"
"DOTA_Item_Classic_Pin_Naga_Siren"	"Klassisk pins: Naga Siren"
"DOTA_Item_Classic_Pin_Puck"	"Klassisk pins: Puck"
"DOTA_Item_Classic_Pin_Pudge"	"Klassisk pins: Pudge"
"DOTA_Item_Classic_Pin_Pugna"	"Klassisk pins: Pugna"
"DOTA_Item_Classic_Pin_Roshan"	"Klassisk pins: Roshan"
"DOTA_Item_Classic_Pin_Sand_King"	"Klassisk pins: Sand King"
"DOTA_Item_Classic_Pin_Shopkeeper"	"Klassisk pins: Shopkeeper"
"DOTA_Item_Pin_The_International_2014_Attendee"	"Pins: The International 2014-deltaker"
"DOTA_Item_Classic_Pin_Tusk"	"Klassisk pins: Tusk"
"DOTA_Item_Classic_Pin_Visage"	"Klassisk pins: Visage"
"DOTA_Item_Pin_Wisp"	"Pins: Wisp"
"DOTA_Item_Worldforgers_Shoulders"	"Worldforger's Shoulders"
"DOTA_WearableType_Anvil"	"Ambolt"
"DOTA_WearableType_Jaw"	"Kjeve"
"DOTA_Teams_Cloud9"	"Cloud9"
"DOTA_Item_NACDEC"	"NACDEC"
"DOTA_Item_Rampage_Dota_2_League_Season_2"	"Rampage Dota 2 League Season 2"
"DOTA_Item_Desc_Copy_of_Wraith_Kings_head"	"Denne nye gjenstanden har ingen beskrivelse."
"DOTA_Item_Neptunian_Servant"	"Neptunian Servant"
"DOTA_Item_Neptunian_Servant_Loading_Screen"	"Lasteskjerm: Neptunian Servant"
"DOTA_Item_Nightwatch_Keys_to_the_City"	"Nightwatch Keys to the City"
"DOTA_Item_Rapture"	"Rapture"
"DOTA_Item_Wraith_Kings_Chest"	"Wraith Kings bryst"
"DOTA_WearableType_Armguards"	"Armbeskyttere"
"DOTA_Item_Shoulders_of_the_Black_Wind_Raven"	"Shoulders of the Black Wind Raven"
"DOTA_Item_Axe_of_the_Savage_God"	"Axe of the Savage God"
"DOTA_Item_Bloodlust_Fork"	"Bloodlust Fork"
"DOTA_Item_Shoulders_of_Quas_Precor"	"Shoulders of Quas Precor"
"DOTA_Item_Svens_Revenge"	"Sven's Revenge"
"DOTA_Teams_Zephyr"	"Zephyr"
"DOTA_Item_Blood_Drainer"	"Blood Drainer"
"DOTA_Item_Bloodrage_Axe"	"Bloodrage Axe"
"DOTA_Item_National_Esports_League"	"National Esports League"
"DOTA_Teams_ViciGaming"	"ViCi Gaming"
"DOTA_Item_Rampant_Outrage"	"Rampant Outrage"
"DOTA_Item_Bounty_Hunter_Series"	"Bounty Hunter Series"
"DOTA_Item_Bounty_Hunter_Series_Ticket"	"Billett: Bounty Hunter Series"
"DOTA_Item_Raiq"	"Raiq"
"DOTA_Teams_Titan"	"Titan"
"DOTA_Teams_Team_Empire"	"Team Empire"
"DOTA_Teams_NewBee"	"NewBee"
"DOTA_Item_Dragonterror"	"Dragonterror"
"DOTA_Item_Dragonterror_Armor"	"Dragonterror Armor"
"DOTA_Item_Dragonterror_Belt"	"Dragonterror Belt"
"DOTA_Item_Dragonterror_Cape"	"Dragonterror Cape"
"DOTA_Item_Dragonterror_Helmet"	"Dragonterror Helmet"
"DOTA_Item_Dragonterror_Loading_Screen"	"Lasteskjerm: Dragonterror"
"DOTA_Item_Dragonterror_Sword"	"Dragonterror Sword"
"DOTA_Item_Spirit_of_the_Iron_Claw"	"Spirit of the Iron Claw"
"DOTA_Item_Nvidia_Dota_2_Vietnam_Tournament_Season_2"	"Nvidia Dota 2 Vietnam Tournament Season 2"
"DOTA_Item_Pudge_Cup"	"Pudge Cup"
"DOTA_Item_Razer_Gate_Dota_2_Champions_League_#1"	"Razer Gate Dota 2 Champions League #1"
"DOTA_Corporations_DD"	"DD"
"DOTA_Corporations_Ars_Art"	"Ars-Art"
"DOTA_Corporations_SOLO"	"SOLO"
"DOTA_Corporations_YYF"	"YYF"
"DOTA_Corporations_ZSMJ"	"ZSMJ"
"DOTA_Corporations_NS"	"NS"
"DOTA_Corporations_Funn1k"	"Funn1k"
"DOTA_Item_Dragon_Wall_Totem"	"Dragon Wall Totem"
"DOTA_Item_Dragonblade"	"Dragonblade"
"DOTA_Item_Dragonblade_OffHand"	"Dragonblade Off-Hand"
"DOTA_Item_Dragonfire"	"Dragonfire"
"DOTA_Item_Dragonfire_Loading_Screen"	"Lasteskjerm: Dragonfire"
"DOTA_Item_Dragons_Ascension"	"Dragon's Ascension"
"DOTA_Item_Dragons_Ascension_Loading_Screen"	"Lasteskjerm: Dragon's Ascension"
"DOTA_Item_Medallion_of_the_Divine_Anchor"	"Medallion of the Divine Anchor"
"DOTA_Item_Shoulders_of_Cadenza_Magic_Master"	"Shoulders of Cadenza Magic Master"
"DOTA_Item_Shoulders_of_the_Dark_Angel"	"Shoulders of the Dark Angel"
"DOTA_Item_Shoulders_of_the_Static_Lord"	"Shoulders of the Static Lord"
"DOTA_Item_Shoulders_of_the_Witch_Hunter"	"Shoulders of the Witch Hunter"
"DOTA_Item_Timberthaw"	"Timberthaw"
"DOTA_Item_Timberthaw_Armor"	"Timberthaw Armor"
"DOTA_Item_Timberthaw_Back"	"Timberthaw Back"
"DOTA_Item_Timberthaw_Claw"	"Timberthaw Claw"
"DOTA_Item_Timberthaw_Hat"	"Timberthaw Hat"
"DOTA_Item_Timberthaw_Loading_Screen"	"Lasteskjerm: Timberthaw"
"DOTA_Item_Timberthaw_Ripsaw"	"Timberthaw Ripsaw"
"DOTA_Item_Timberthaw_Shoulders"	"Timberthaw Shoulders"
"DOTA_Item_Rainmaker"	"Rainmaker"
"DOTA_Item_Epitaphic_Bonds_Shoulders"	"Epitaphic Bonds Shoulders"
"DOTA_Item_Shoulders_of_the_Bladesrunner"	"Shoulders of the Bladesrunner"
"DOTA_Item_Spirit_of_Anger"	"Spirit of Anger"
"DOTA_WearableType_Bomb"	"Bombe"
"DOTA_Corporations_Arteezy"	"Arteezy"
"DOTA_Corporations_Mushi"	"Mushi"
"DOTA_Corporations_BuLba"	"BuLba"
"DOTA_Item_Nightsilver_Gryphon"	"Nightsilver Gryphon"
"DOTA_Item_Shadow_Flame_Loading_Screen"	"Lasteskjerm: Shadow Flame"
"DOTA_Item_Doomling"	"Doomling"
"DOTA_Item_Golden_Doomling"	"Golden Doomling"
"DOTA_Item_Classic_Pin_Io"	"Klassisk pins: Io"
"DOTA_Item_NADota_Elite_League_August"	"NADota Elite League August"
"DOTA_Item_Spirits_of_the_Mourning_Mother"	"Spirits of the Mourning Mother"
"DOTA_WearableType_Head_"	"Hode"
"DOTA_Item_Red_Dragon_Shoulders"	"Red Dragon Shoulders"
"DOTA_Item_Spider_Shoulders_of_Purple_Nightmare"	"Spider Shoulders of Purple Nightmare"
"DOTA_WearableType_Bundle_"	"Pakke"
"DOTA_Item_NADota_Elite_League_September"	"NADota Elite League September"
"DOTA_WearableType_Tree"	"Tre"
"DOTA_Item_Axes_Access"	"Axe's Access"
"DOTA_Item_Dark_Gabriel_Shoulders"	"Dark Gabriel Shoulders"
"DOTA_Item_Nilbog_the_Mad"	"Nilbog the Mad"
"DOTA_Item_Shadow_Fiend_Arcana_Arms"	"Shadow Fiend Arcana Arms"
"DOTA_Item_The_International_2014_Music_Pack"	"Musikkpakke: The International 2014"
"DOTA_WearableType_Music"	"Musikk"
"DOTA_WearableType_Music_Pack"	"Musikkpakke"
"DOTA_Item_Rage_of_the_Three"	"Rage of the Three"
"DOTA_Item_Rage_of_the_Three_Loading_Screen"	"Lasteskjerm: Rage of the Three"
"DOTA_Item_Nvidia_Game24_Invitational"	"Nvidia Game24 Invitational"
"DOTA_Item_FireFly_Shoulders"	"FireFly Shoulders"
"DOTA_Item_Rainmaker_Loading_Screen"	"Lasteskjerm: Rainmaker"
"DOTA_Item_Shadow_of_the_Volatile_Firmament"	"Shadow of the Volatile Firmament"
"DOTA_Item_Shoulders_of_the_Volatile_Firmament"	"Shoulders of the Volatile Firmament"
"DOTA_Item_Arctic_Watchtower"	"Arctic Watchtower"
"DOTA_Item_Neokin_Faierie_Ward"	"Neokin Faierie Ward"
"DOTA_Item_Shoulders_of_the_Fullmetal_Machinist"	"Shoulders of the Fullmetal Machinist"
"DOTA_Item_Ravenous_Woodfang"	"Ravenous Woodfang"
"DOTA_Item_Necklace_of_the_Warhawk_Vestiments"	"Necklace of the Warhawk Vestiments"
"DOTA_Item_Shoulders_of_the_Maniacal_Machinist"	"Shoulders of the Maniacal Machinist"
"DOTA_Corporations_Aren__VeRsuta__Zurabyan"	"Aren «VeRsuta» Zurabyan"
"DOTA_Item_Pantaloons_of_the_Bladekeeper"	"Pantaloons of the Bladekeeper"
"DOTA_Item_War_Machine"	"War Machine"
"DOTA_Item_War_Machine_Blaster_Shell"	"War Machine Blaster Shell"
"DOTA_Item_War_Machine_Body_Armor"	"War Machine Body Armor"
"DOTA_Item_War_Machine_Electro_Cog"	"War Machine Electro Cog"
"DOTA_Item_War_Machine_Loading_Screen_1"	"Lasteskjem: War Machine 1"
"DOTA_Item_War_Machine_Loading_Screen_2"	"Lasteskjem: War Machine 2"
"DOTA_Item_War_Machine_Metal_Mask"	"War Machine Metal Mask"
"DOTA_Item_War_Machine_Trench_Digger"	"War Machine Trench Digger"
"DOTA_Item_Wargod_of_the_Bladekeeper"	"Wargod of the Bladekeeper"
"DOTA_Set_Acidic_Flytrap"	"Acidic Flytrap"
"DOTA_Set_Agaric_Flourish"	"Agaric Flourish"
"DOTA_Set_Balance_of_the_Bladekeeper"	"Balance of the Bladekeeper"
"DOTA_Set_Battletrap"	"Battletrap"
"DOTA_Set_Champion_of_Discord"	"Champion of Discord"
"DOTA_Set_Eldwurms_Touch"	"Eldwurm's Touch"
"DOTA_Set_Frozen_Emperor"	"Frozen Emperor"
"DOTA_Set_Ghastly_Matriarch"	"Ghastly Matriarch"
"DOTA_Set_Keen_Machine"	"Keen Machine"
"DOTA_Set_Legacy_of_Infernal_Wings"	"Legacy of Infernal Wings"
"DOTA_Set_Monstrous_Reprisal"	"Monstrous Reprisal"
"DOTA_Set_Scavenger_of_the_Basilisk"	"Scavenger of the Basilisk"
"DOTA_Set_The_Fiend_Cleaver"	"The Fiend Cleaver"
"DOTA_Set_The_Ol_Steam_Chopper"	"The Ol' Steam Chopper"
"DOTA_Set_War_Machine"	"War Machine"
"DOTA_WearableType_Beads"	"Perler"
"DOTA_WearableType_Cog"	"Tannhjul"
"DOTA_WearableType_Gun"	"Skytevåpen"
"DOTA_WearableType_Jawbone"	"Kjeveben"
"DOTA_WearableType_Mandible"	"Underkjeve"
"DOTA_WearableType_Set"	"Sett"
"DOTA_WearableType_Shovel"	"Spade"
"DOTA_WearableType_Tentacles"	"Tentakler"
"DOTA_Item_Desc_Balance_of_the_Bladekeeper"	"Kjøp av dette settet bidrar til premiepotten for XMG Captain's Draft 2.0."
"DOTA_WearableType_Bo"	"Bo"
"DOTA_Item_Antipode_Couriers"	"Antipode Couriers"
"DOTA_Item_Nexon_Hyeonmu_Turtle"	"Nexon Hyeonmu Turtle"
"DOTA_Item_The_Sabre_of_the_Sea_Empress"	"Hav-keiserinnens sabel"
"DOTA_Item_Sri_Lanka_Cyber_Games_SLCG_2014"	"Sri Lanka Cyber Games (SLCG) 2014"
"DOTA_Item_UnderCastleLeague_Season_1"	"UnderCastleLeague Season 1"
"DOTA_Item_Bloodfeather_Wings"	"Bloodfeather Wings"
"DOTA_Item_Brood_Hunter"	"Brood Hunter"
"DOTA_Item_Brood_Hunter_Bundle"	"Pakke: Brood Hunter"
"DOTA_Item_Brood_Hunter_Loading_Screen"	"Lasteskjerm: Brood Hunter"
"DOTA_Item_Nightsbane"	"Nightsbane"
"DOTA_Item_Noble_and_Imperial_Pride"	"Noble and Imperial Pride"
"DOTA_Item_Phantasm"	"Lasteskjerm: Phantasm"
"DOTA_Item_Vespertine_Guard_Shoulders"	"Vespertine Guard Shoulders"
"DOTA_Item_Dragon_Axe"	"Dragon Axe"
"DOTA_Item_NADotA_Elite_League_January"	"NADotA Elite League January"
"DOTA_Item_NCups_Season_1"	"NCups Season 1"
"DOTA_Item_RAGEQUIT_CUP"	"RAGEQUIT CUP"
"DOTA_Item_Drowned_Horseman"	"Drowned Horseman"
"DOTA_Item_Drowned_Horsemans_Axe_and_Buckler"	"Drowned Horseman's Axe and Buckler"
"DOTA_Item_Drowned_Horsemans_Cape"	"Drowned Horseman's Cape"
"DOTA_Item_Drowned_Horsemans_Helm"	"Drowned Horseman's Helm"
"DOTA_Item_Drowned_Horsemans_Mount"	"Drowned Horseman's Mount"
"DOTA_Item_Drowned_Horsemans_Pauldrons"	"Drowned Horseman's Pauldrons"
"DOTA_Item_NRS_Gaming_Online_Tournament"	"NRS Gaming Online Tournament"
"DOTA_Item_NADotA_Elite_League_February"	"NADotA Elite League February"
"DOTA_Item_NN_Dota_2_League_Season_2"	"NN Dota 2 League Season 2"
"DOTA_Item_Rapier_of_the_Burning_God"	"Rapier of the Burning God"
"DOTA_Item_Rapier_of_the_Burning_God_Offhand"	"Rapier of the Burning God Offhand"
"DOTA_Item_Rapiers_of_the_Burning_God"	"Rapiers of the Burning God"
"DOTA_Item_Arms_of_the_Onyx_Crucible_Shoulders"	"Arms of the Onyx Crucible Shoulders"
"DOTA_Item_Bloody_Ripper"	"Bloody Ripper"
"DOTA_Item_Bloody_Ripper_Loading_Screen"	"Lasteskjerm: Bloody Ripper"
"DOTA_Item_Compendium_Arms_of_the_Onyx_Crucible_Shoulders"	"Compendium Arms of the Onyx Crucible Shoulders"
"DOTA_Item_Compendium_Rider_of_Avarice_Shoulders"	"Compendium Rider of Avarice Shoulders"
"DOTA_Item_Compendium_Umbra_Rider_Shoulders"	"Compendium Umbra Rider Shoulders"
"DOTA_Item_Desc_Harmonies_of_New_Bloom_Music_Pack"	"Komponert av samfunnsartisten Pumodi."
"DOTA_Item_Harmonies_of_New_Bloom_Music_Pack"	"Musikkpakke: Harmonies of New Bloom"
"DOTA_Item_No_Mercy_IV"	"No Mercy IV"
"DOTA_Item_Rider_of_Avarice_Shoulders"	"Rider of Avarice Shoulders"
"DOTA_Item_Umbra_Rider_Shoulders"	"Umbra Rider Shoulders"
"DOTA_Item_NCups_Season_2"	"NCups Season 2"
"DOTA_Item_Rams_Head_Blade"	"Ram's Head Blade"
"DOTA_Item_Raiments_of_the_Sacrosanct"	"Raiments of the Sacrosanct"
"DOTA_Item_Shoulders_of_the_Sacrosanct"	"Shoulders of the Sacrosanct"
"DOTA_WearableType_Armplates"	"Armplater"
"DOTA_Item_Antipodean_Allies"	"Antipodean Allies"
"DOTA_Item_NEL_March_2015"	"NEL March 2015"
"DOTA_Item_Razer_Think_Fast_Season_2"	"Razer Think Fast Season 2"
"DOTA_Item_Razer_Think_Fast_Season_2_Ticket"	"Billett: Razer Think Fast Season 2"
"DOTA_Item_North_American_Solo_Mid_1v1"	"North American Solo Mid 1v1"
"DOTA_Item_NN_Dota_2_League_Season_3"	"NN Dota 2 League Season 3"
"DOTA_Item_NEL_April_2015"	"NEL April 2015"
"DOTA_Item_NeoGAF_Dota_2_Inhouse_League_"	"NeoGAF Dota 2 Inhouse League "
"DOTA_Item_North_American_Solo_Mid_1v1_Season_2"	"North American Solo Mid 1v1 Season 2"
"DOTA_Item_Ragnarok_Dota2_Championship"	"Ragnarok Dota2 Championship"
"DOTA_Item_Ravening_Wings"	"Ravening Wings"
"DOTA_Item_Ravening_Wings_Loading_Screen"	"Lasteskjerm: Ravening Wings"
"DOTA_Item_Shoulders_of_the_Fallen_Cloak"	"Shoulders of the Fallen Cloak"
"DOTA_Item_Shoulders_of_the_Forbidden_Sands"	"Shoulders of the Forbidden Sands"
"DOTA_Item_Desc_Perfect4ths_Music_Pack"	"Komponert av samfunnsartisten Daniel Sadowski"
"DOTA_Item_Heroes_Within_Music_Pack"	"Musikkpakke: Heroes Within"
"DOTA_Item_Pants_of_the_Devilish_Conjurer"	"Pants of the Devilish Conjurer"
"DOTA_Item_Desc_Heroes_Within_Music_Pack"	"Komponert av samfunnsartisten Daniel Sadowski"
"DOTA_Item_AD2L_Season_7"	"AD2L sesong 7"
"DOTA_Item_Luki_ESport"	"Luki E-Sport"
"DOTA_Item_Desc_Stavropol_Dota_League_"	"­"
"DOTA_Item_FACEIT_Pro_League"	"FACEIT Pro League"
"DOTA_Item_Axes_of_the_Wild_Tamer"	"Axes of the Wild Tamer"
"DOTA_Item_Juggernauts_Default_Ward"	"Juggernauts standardward"
"DOTA_Item_NEL_May_2015"	"NEL May 2015"
"DOTA_Item_NFCups_Season_1"	"NFCups Season 1"
"DOTA_Item_NURE_Challenge_for_Students"	"NURE Challenge for Students"
