"dota"
{
"DOTA_Accept"	"接受"
"DOTA_ChatCommand_Party_Name"	"團隊"
"DOTA_ChatCommand_Party_Description"	"與目前所處的團隊聊天。"
"DOTA_ChatCommand_Lobby"	"l"
"DOTA_ChatCommand_Lobby_Name"	"大廳"
"DOTA_ChatCommand_Lobby_Description"	"與目前所處的大廳聊天。"
"DOTA_ChatCommand_Channel"	"c"
"DOTA_ChatCommand_Channel_Name"	"頻道"
"DOTA_ChatCommand_Channel_Description"	"在指定的頻道內聊天。"
"DOTA_ChatCommand_Whisper"	"w"
"DOTA_ChatCommand_Whisper_Name"	"悄悄話"
"DOTA_ChatCommand_Whisper_Description"	"對一名好友發送私訊。"
"DOTA_ChatCommand_Reply"	"r"
"DOTA_ChatCommand_Reply_Name"	"回覆"
"DOTA_ChatCommand_Reply_Description"	"回覆來自好友的私訊。"
"DOTA_ChatCommand_Help"	"?"
"DOTA_ChatCommand_Help_Name"	"幫助"
"DOTA_ChatCommand_Help_Description"	"顯示聊天指令幫助。"
"DOTA_ChatCommand_InviteToParty"	"partyinvite"
"DOTA_ChatCommand_InviteToParty_Name"	"邀請至團隊"
"DOTA_ChatCommand_InviteToParty_Description"	"邀請好友加入您目前所處的團隊。"
"DOTA_ChatCommand_LeaveParty"	"leaveparty"
"DOTA_ChatCommand_LeaveParty_Name"	"離開團隊"
"DOTA_ChatCommand_LeaveParty_Description"	"離開您目前所處的團隊。"
"DOTA_ChatCommand_JoinChannel"	"joinchannel"
"DOTA_ChatCommand_JoinChannel_Name"	"加入頻道"
"DOTA_ChatCommand_JoinChannel_Description"	"加入或建立一個聊天頻道。"
"DOTA_ChatCommand_LeaveChannel"	"leavechannel"
"DOTA_ChatCommand_LeaveChannel_Name"	"離開頻道"
"DOTA_ChatCommand_LeaveChannel_Description"	"離開指定的聊天頻道。"
"DOTA_ChatCommand_GameAll"	"全部"
"DOTA_ChatCommand_GameAll_Name"	"所有"
"DOTA_ChatCommand_GameAll_Description"	"與同場遊戲的所有人聊天。"
"DOTA_ChatCommand_GameAllies"	"allies"
"DOTA_ChatCommand_GameAllies_Name"	"友方"
"DOTA_ChatCommand_GameAllies_Description"	"與同場遊戲的隊友聊天。"
"DOTA_ChatCommand_GameCoaching"	"coach"
"DOTA_ChatCommand_GameCoaching_Name"	"教練"
"DOTA_ChatCommand_GameCoaching_Description"	"與同場遊戲的學徒或教練聊天。"
"DOTA_ChatCommand_GameSpectator"	"spectator"
"DOTA_ChatCommand_GameSpectator_Name"	"觀眾"
"DOTA_ChatCommand_GameSpectator_Description"	"與旁觀同場遊戲的觀眾聊天。"
"DOTA_ChatCommand_Clear"	"clear"
"DOTA_ChatCommand_Clear_Name"	"清除"
"DOTA_ChatCommand_Clear_Description"	"清除目前分頁中所有可見的訊息。"
"DOTA_Chat_UnknownCommandMessage"	"未知的聊天指令「{s:chat_command}」"
"DOTA_ChatHelp_Targets"	"對象"
"DOTA_ChatHelp_Commands"	"指令"
"DOTA_ChatHelp_NameFormat"	"{s:command_name}："
"DOTA_ChatHelp_CommandFormat"	"/{s:command}"
"DOTA_Chat_JoinedParty"	"玩家 {s:party_members} 已加入團隊"
"DOTA_Chat_LeftParty"	"團隊已解散。"
"DOTA_Chat_MemberJoinedParty"	"玩家 {s:party_members} 已加入團隊"
"DOTA_Chat_MemberLeftParty"	"玩家 {s:party_members} 已退出團隊"
"DOTA_Chat_InvitedToJoinParty"	"已邀請玩家 {s:party_members} 加入團隊"
"DOTA_Chat_RequestedToJoinParty"	"玩家 {s:party_members} 要求加入團隊"
"DOTA_Chat_PartyMemberSeparator"	", "
"DOTA_Feature_Under_Construction_Title"	"建構中"
"DOTA_Feature_Under_Construction_Text"	"本功能尚在建構中故還無法使用。"
"DOTA_PartyJoinRequest_Title"	"加入團隊申請"
"DOTA_PartyJoinRequest_Description"	"{g:dota_persona:b:inviter} 請求加入您的團隊。"
"DOTA_PartyMergeRequest_Title"	"團隊合併請求"
"DOTA_PartyMergeRequest_Description"	"{g:dota_persona:b:inviter} 請求將他們的團隊併入您的團隊。"
"DOTA_PartyMergeRequestLowPriWarning"	"註：接受此請求代表您的團隊也將隨著一並處於低優先配對佇列並接受相同的限制。"
"DOTA_PartyInvite_Title"	"團隊邀請"
"DOTA_PartyInvite_Description"	"{g:dota_persona:b:inviter} 已邀請您加入一個團隊。"
"DOTA_PartyInvite_LowPriority_Title"	"低優先配對邀請"
"DOTA_PartyInvite_LowPriority_Description"	"{g:dota_persona:b:inviter} 詢問了您是否有意願加入一支處於低優先佇列的團隊。"
"DOTA_PartyInvite_BlockPartyLeader"	"封鎖所有來自 {g:dota_persona:b:inviter} 的訊息"
"DOTA_LobbyInvite_BlockInviter"	"封鎖所有來自這位玩家的訊息"
"DOTA_PartyInvite_BlockNonFriendInvites"	"封鎖所有不是來自好友的邀請"
"DOTA_PartyInvite_BlockNonFriendInvitesDescription"	"可到設定面板中的【選項 / 個人檔案】底下進行開關"
"DOTA_PartyInvite_Expired"	"請求已被取消或不再有效。"
"DOTA_PartyInvite_Coach"	"教練："
"DOTA_PartyVisTooltip_TitleOpen"	"正在號召團隊成員"
"DOTA_PartyVisTooltip_TitleNotOpen"	"點此開始號召團隊成員"
"DOTA_PartyVisTooltip_SoloNotOpen"	"- 點擊來變更我的狀態。"
"DOTA_PartyVisTooltip_SoloOpen"	"- 好友能向您傳送組團請求<br/>- 再按一次取消求組團狀態"
"DOTA_PartyVisTooltip_LeaderOpen"	"系統將會自動接受來自團隊成員的好友的加入請求。<br/>點此來取消團隊的公開狀態。"
"DOTA_PartyVisTooltip_LeaderOpenManualAccept"	"團隊成員的好友能夠請求加入<br/>點此來取消團隊的公開狀態"
"DOTA_PartyVisTooltip_LeaderNotOpen"	"團隊成員的好友可以提出加入請求。<br/>點此來變更團隊的公開狀態。設為公開來提升團隊在好友間的曝光度。"
"DOTA_PartyVisTooltip_NonLeaderNotOpen"	"團隊成員的好友可以提出加入請求。<br/>唯有團長能夠回應加入請求。<br/>點此來變更團隊的公開狀態。設為公開來提升團隊在好友間的曝光度。"
"DOTA_TogglePartyOpenMic_Tooltip"	"團隊語音自動收音切換"
"DOTA_PartySettings"	"團隊設定"
"DOTA_PartySettings_OpenState_NotOpen"	"團長並沒有把團隊設為開放加入。"
"DOTA_LobbyInvite_Title"	"大廳邀請"
"DOTA_LobbyInvite_Description"	"{g:dota_persona:inviter} 已邀請您加入一個大廳。"
"DOTA_PartyJoinedLobby_Title"	"已加入大廳"
"DOTA_PartyJoinedLobby_Custom"	"{s:party_leader} 已將您帶進一個{s:custom_game}大廳中。"
"DOTA_PartyLeader"	"團長"
"DOTA_LobbyKicked_Header"	"從大廳踢出"
"DOTA_LobbyKicked_Message"	"您被大廳廳主從遊戲大廳踢出。"
"DOTA_PlayerContextMenu_ViewProfile"	"檢視個人檔案"
"DOTA_PlayerContextMenu_ChatWithPlayer"	"傳送訊息"
"DOTA_PlayerContextMenu_InviteToParty"	"邀請至團隊"
"DOTA_PlayerContextMenu_SuggestInviteToParty"	"建議邀請加入團隊"
"DOTA_PlayerContextMenu_KickFromParty"	"踢出團隊"
"DOTA_PlayerContextMenu_SetPartyLeader"	"設定團長"
"DOTA_PlayerContextMenu_LeaveParty"	"離開團隊"
"DOTA_PlayerContextMenu_CoachParty"	"指導該團隊"
"DOTA_PlayerContextMenu_StopCoachingParty"	"停止指導此團隊"
"DOTA_PlayerContextMenu_AddFriend"	"新增好友"
"DOTA_PlayerContextMenu_RemoveFriend"	"移除好友"
"DOTA_PlayerContextMenu_AcceptFriendRequest"	"接受好友請求"
"DOTA_PlayerContextMenu_IgnoreFriendRequest"	"忽略好友請求"
"DOTA_PlayerContextMenu_Spectate"	"觀看遊戲"
"DOTA_PlayerContextMenu_InviteToLobby"	"邀請至大廳"
"DOTA_PlayerContextMenu_SuggestInviteToLobby"	"建議邀請至大廳"
"DOTA_PlayerContextMenu_KickFromLobby"	"踢出大廳"
"DOTA_PlayerContextMenu_KickFromLobbyTeam"	"踢出隊伍大廳"
"DOTA_FeaturedHero_UnableToLoad"	"無法讀取精選英雄"
"DOTA_FeaturedHero_ViewGrid"	"方格排列檢視"
"DOTA_FeaturedHero_HeroName"	"{s:hero_name}"
"DOTA_FeaturedHero_ItemName"	"{g:dota_item_name:item_def}"
"DOTA_FeaturedHeroReason_NewHero"	"全新英雄"
"DOTA_FeaturedHeroReason_NewItem"	"新{s:item_rarity}"
"DOTA_FeaturedHeroReason_FrequentlyPlayedHero"	"因為您曾玩過"
"DOTA_FeaturedHeroReason_FeaturedItem"	"精選項目"
"DOTA_FeaturedHeroReason_PopularItem"	"暢銷項目"
"DOTA_FeaturedHeroReason_SaleItem"	"特價項目"
"DOTA_NewFeaturedHero_WinterWyvern"	"乘寒風之勢，厄爾多姆降臨。"
"DOTA_HeroSelectorCategory_Default"	"所有英雄"
"DOTA_HeroSelectorCategory_NewItems"	"新物品"
"DOTA_HeroSelectorCategory_Favorites"	"我的最愛"
"DOTA_HeroSelectorCategory_MostPlayed"	"我最常玩的"
"DOTA_HeroSelectorCategory_PrimaryAttribute_Strength"	"力量"
"DOTA_HeroSelectorCategory_PrimaryAttribute_Agility"	"敏捷"
"DOTA_HeroSelectorCategory_PrimaryAttribute_Intelligence"	"智力"
"DOTA_HeroSelectorCategory_AttackRange_Melee"	"近戰"
"DOTA_HeroSelectorCategory_AttackRange_Ranged"	"遠程"
"DOTA_HeroSelector_SelectHero_Label"	"挑選"
"DOTA_HeroSelector_ClearFilters"	"清除篩選條件"
"DOTA_OwnedItemSet_Selector_Title"	"已擁有"
"DOTA_EquippedItemSet_Selector_Title"	"裝備中"
"DOTA_OwnedItemSet_Available_Title"	"可購物品"
"DOTA_FeaturedItemSet_Selector_Title"	"精選項目"
"DOTA_AllItemSet_Selector_Title"	"全部"
"DOTA_ConfirmLANLobby_title"	"區域網路大廳"
"DOTA_ConfirmLANLobby_desc"	"本地遊戲將會以您自己的裝置作為伺服主機，故要讓遊戲順暢運作的系統需求也相對較高。"
"DOTA_ConfirmLANLobbyDisconnect_title"	"離開本地大廳？"
"DOTA_ConfirmLANLobbyDisconnect_desc"	"這場遊戲是以您的電腦來做為主機所架設的，主機斷線代表這場遊戲也就此結束。確定要退出？"
"DOTA_ConfirmLANLobbyDisconnect_ok"	"是，確定斷線"
"DOTA_Lobby_Settings_General"	"綜合大廳設定"
"DOTA_Lobby_Settings_Required"	"必填"
"DOTA_Lobby_Settings_Confirm"	"{s:lobby_confirm_label}"
"DOTA_Lobby_Settings_Game_Mode"	"遊戲模式"
"DOTA_Lobby_Settings_Region"	"伺服器位置"
"DOTA_Lobby_Settings_Password"	"大廳密碼"
"DOTA_Lobby_Settings_Game_Name"	"大廳名稱"
"DOTA_Lobby_Settings_Advanced"	"進階大廳設定"
"DOTA_Lobby_Settings_Competitive"	"競技"
"DOTA_Lobby_Settings_Starting_Team"	"起始隊伍"
"DOTA_Lobby_Settings_Starting_Team_Random"	"隨機"
"DOTA_Lobby_Settings_Starting_Team_Radiant"	"聖輝"
"DOTA_Lobby_Settings_Starting_Team_Dire"	"魔魘"
"DOTA_Lobby_Settings_Penalty_Radiant"	"懲罰 - 聖輝"
"DOTA_Lobby_Settings_Penalty_Dire"	"懲罰 - 魔魘"
"DOTA_Lobby_Settings_Penalty_Level_0"	"無"
"DOTA_Lobby_Settings_Penalty_Level_1"	"禁角時間扣 30 秒"
"DOTA_Lobby_Settings_Penalty_Level_2"	"禁角時間扣 70 秒"
"DOTA_Lobby_Settings_Penalty_Level_3"	"禁角時間扣 110 秒"
"DOTA_Lobby_Settings_Penalty_Tooltip"	"當進行隊長徵召模式時，這個選項將會縮減此隊伍在禁角階段的可用時間。"
"DOTA_Lobby_Settings_Series_Type"	"賽制"
"DOTA_Lobby_Settings_No_Series"	"只進行一場"
"DOTA_Lobby_Settings_Series_Best_of_3"	"三戰兩勝制"
"DOTA_Lobby_Settings_Series_Best_of_5"	"五戰三勝制"
"DOTA_Lobby_Settings_Enable_Cheats"	"允許作弊指令"
"DOTA_Lobby_Settings_All_Chat"	"全頻交談"
"DOTA_Lobby_Settings_Fill_Bots"	"以電腦玩家遞補空位"
"DOTA_Lobby_Settings_Bot_Difficulty"	"電腦玩家難度"
"DOTA_Lobby_Settings_Bot_Difficulty_Passive"	"消極"
"DOTA_Lobby_Settings_Bot_Difficulty_Easy"	"簡單"
"DOTA_Lobby_Settings_Bot_Difficulty_Medium"	"中等"
"DOTA_Lobby_Settings_Bot_Difficulty_Hard"	"困難"
"DOTA_Lobby_Settings_Bot_Difficulty_Unfair"	"變態"
"DOTA_Lobby_Settings_Version"	"版本"
"DOTA_Lobby_Settings_Version_Latest"	"最新"
"DOTA_Lobby_Settings_Version_Tournament"	"職業聯賽"
"DOTA_Lobby_Settings_Spectator_Section"	"觀眾"
"DOTA_Lobby_Settings_Dota_TV_Delay"	"DOTA TV 延遲"
"DOTA_Lobby_Settings_Dota_TV_Delay_2_Minutes"	"2 分鐘"
"DOTA_Lobby_Settings_Dota_TV_Delay_5_Minutes"	"5 分鐘"
"DOTA_Lobby_Settings_Dota_TV_Delay_10_Seconds"	"10 秒"
"DOTA_Lobby_Settings_Spectators"	"觀眾"
"DOTA_Lobby_Settings_Spectators_Enabled"	"啟用"
"DOTA_Lobby_Settings_Spectators_Disabled"	"停用"
"dota_lobby_settings_hide_password"	"隱藏密碼"
"dota_lobby_settings_local_host"	"直接以本機當作伺服器"
"DOTA_Lobby_Settings_Visibility"	"大廳可見度"
"DOTA_Lobby_Settings_Visibility_Public"	"公開"
"DOTA_Lobby_Settings_Visibility_Friends"	"僅限好友"
"DOTA_Lobby_Settings_Visibility_Unlisted"	"不公開"
"DOTA_Lobby_Settings_Visibility_Tooltip"	"控制大廳的可見度。公開會使大廳公開於大廳列表，和好友列表中顯示。僅限好友會使大廳僅能被好友看到，且仍能藉由邀請來加入第三者。不公開會使大廳既不會列於好友名單，也不會在大廳列表中顯示。"
"DOTA_TeamUnsetHeader"	"隊伍尚未設定"
"DOTA_TeamUnsetMessage"	"至少還有一支隊伍尚未設定好隊伍名稱／標誌。確定要開始比賽嗎？"
"DOTA_LeagueUnsetHeader"	"聯賽未設定"
"DOTA_LeagueUnsetMessage"	"系統發現您具有為大廳設定聯賽的權限但此大廳並未偵測到設定有任何聯賽。您確定要讓比賽直接開打？"
"DOTA_LobbyAllowSpectatingHeader"	"大廳遊戲無法開始"
"DOTA_LobbyAllowSpectatingMessage"	"當有觀眾在大廳內時，大廳必須設定為允許旁觀；在控制面板內將「觀眾」選項設為開啟。"
"dota_radiant"	"聖輝"
"dota_dire"	"魔魘"
"dota_lobby_team_name_radiant"	"{s:team_name_good_guys}"
"dota_lobby_team_name_dire"	"{s:team_name_bad_guys}"
"dota_lobby_no_team"	"沒有隊伍"
"dota_lobby_broadcast_default_channel_name"	"頻道名稱"
"dota_lobby_broadcast_join"	"加入"
"dota_lobby_broadcast_leave"	"離開"
"dota_lobby_broadcast_create"	"建立新的頻道"
"dota_lobby_broadcast_no_channels"	"尚未有導播頻道被建立"
"dota_popup_broadcast_channel_edit_title"	"自訂導播頻道"
"dota_lobby_broadcast_default_channel_name_custom"	"{s:custom_title}"
"dota_popup_broadcast_channel_edit_channel_name"	"頻道標題"
"dota_popup_broadcast_channel_edit_country"	"國家"
"dota_popup_broadcast_channel_edit_language"	"語言"
"dota_popup_broadcast_channel_edit_save"	"設為預設並在往後於加入時自動加入空頻"
"DOTA_Lobby_Broadcaster_Channel_Other_Language"	"其它語言"
"lobby_slot_error_header"	"無法切換空位"
"generic_gc_timeout"	"訊息逾時。"
"lobby_slot_success_header"	"成功"
"lobby_slot_denied"	"您沒有加入此空位的權限。"
"lobby_slot_cameramanalready"	"各個轉播頻道都僅限一位掌鏡者"
"lobby_slot_cameramanon"	"您現在成為了掌鏡者"
"lobby_slot_cameramanoff"	"您已不再是位掌鏡者"
"lobby_slot_error"	"變更大廳空位失敗。"
"lobby_create_timeout"	"建立大廳失敗。"
"find_match_error"	"目前無法進行遊戲配對"
"DOTA_DialogVariableTest5"	"帳戶 ID 名稱：{g:dota_persona:account_id}, Pro Name: {g:dota_persona:pro:account_id}"
"LobbySetting_GameMode"	"遊戲模式"
"LobbySetting_GameMode_Value"	"{s:lobbysetting_gamemode}"
"LobbySetting_Bots"	"電腦玩家"
"LobbySetting_Bots_Value"	"{s:lobbysetting_bots_radiant} / {s:lobbysetting_bots_dire}"
"LobbySetting_Password"	"密碼"
"LobbySetting_Password_Value"	"{s:lobbysetting_password}"
"LobbySetting_Server"	"伺服器"
"LobbySetting_Server_Value"	"{s:lobbysetting_server}"
"LobbySetting_Cheats"	"啟用作弊"
"LobbySetting_Cheats_Value"	"{s:lobbysetting_cheats}"
"LobbySetting_Spectators"	"允許旁觀"
"LobbySetting_Spectators_Value"	"{s:lobbysetting_spectators}"
"LobbySetting_Visibility"	"可見度"
"LobbySetting_Visibility_Value"	"{s:lobbysetting_visibility}"
"dota_lobby_lan_title"	"區域網路大廳"
"dota_lobby_coaches_none"	"教練：無"
"dota_lobby_coaches"	"教練："
"DOTA_Custom_Game"	"自訂遊戲"
"DOTA_Custom_Game_Info"	"資訊"
"DOTA_Custom_Game_View_Details"	"查看遊戲細節"
"DOTA_Custom_Game_Author"	"{g:dota_persona:author} 製"
"DOTA_Custom_Game_Lobby_Count"	"{d:lobby_count} 大廳"
"DOTA_Custom_Game_Lobby_Count_Plural"	"{d:lobby_count} 大廳"
"DOTA_Custom_Game_Friend_Lobbies_Alert"	"您有 {d:friend_count} 位好友在公開大廳中。"
"DOTA_Custom_Game_Friend_Lobbies_Alert_Plural"	"您有 {d:friend_count} 位好友在公開大廳中。"
"DOTA_Custom_Game_Quick_Join"	"快速加入"
"DOTA_Custom_Game_View_Lobbies"	"檢視大廳"
"DOTA_Custom_Game_Find_Lobby"	"尋找大廳"
"DOTA_Custom_Game_Create_Lobby"	"建立大廳"
"DOTA_Custom_Game_Game_Page"	"遊戲頁面"
"DOTA_Custom_Game_Workshop_Page"	"工作坊頁面"
"DOTA_Custom_Game_Download_Queued"	"下載佇列"
"DOTA_Custom_Game_Downloading"	"下載中…"
"DOTA_Custom_Game_Downloading_Percent"	"下載中 - {d:lobby_download_percent}%"
"DOTA_Custom_Game_Needs_Update"	"需要更新"
"DOTA_Custom_Game_Play"	"進行 {s:game_mode_name}"
"DOTA_Custom_Game_Uninstall"	"解除安裝"
"DOTA_Custom_Game_Install"	"安裝"
"DOTA_Custom_Game_Installed"	"已安裝"
"DOTA_Custom_Game_Not_Installed"	"尚未安裝"
"DOTA_Custom_Game_Connect"	"加入大廳"
"DOTA_Custom_Game_FileSize"	"{d:file_size} MB"
"DOTA_Custom_Game_Name"	"{s:game_mode_name}"
"DOTA_Custom_Game_Subscription"	"有 {s:subscriptions_count} 人訂閱"
"DOTA_Custom_Game_Subscriptions"	"有 {s:subscriptions_count} 人訂閱"
"DOTA_Custom_Game_Rating"	"評價"
"DOTA_Custom_Game_Release_Date"	"已發行"
"DOTA_Custom_Game_Ratings_Count"	"（{d:ratings_count}）"
"DOTA_Custom_Game_Description"	"{s:game_description}"
"DOTA_Custom_Game_Last_Updated"	"上次更新 {t:r:t:last_updated}"
"DOTA_Custom_Game_Update_Note_Title"	"{s:timestamp}"
"DOTA_Custom_Game_Screenshots"	"螢幕擷圖"
"DOTA_Custom_Game_Map_Label"	"地圖"
"DOTA_Custom_Game_Map_Any"	"任何"
"DOTA_Custom_Game_Update"	"更新"
"DOTA_Custom_Game_Spectate"	"旁觀"
"DOTA_Custom_Game_Already_In_Lobby"	"請先完成您目前正在進行的遊戲以開新遊戲。"
"DOTA_Custom_Game_Friends_Playing"	"好友們在玩的自訂遊戲"
"DOTA_Custom_Game_Friends_In_Lobbies"	"目前有 {d:friends_in_open_lobbies} 位好友在公開大廳"
"DOTA_Custom_Game_Friends_In_Game"	"{d:friends_in_game} 位好友在玩自訂遊戲"
"DOTA_Custom_Game_Invite_Friend"	"邀請好友"
"DOTA_Custom_Game_Tooltip_Subscribers"	"{d:subscriber_count} 位訂閱者"
"DOTA_Custom_Game_Tooltip_Subscriber"	"{d:subscriber_count} 位訂閱者"
"DOTA_Custom_Game_Most_Popular"	"最熱門"
"DOTA_Custom_Game_Installed_Games"	"已安裝遊戲"
"DOTA_Custom_Game_Favorite_Games"	"僅顯示最愛"
"DOTA_Custom_Game_Add_Favorite"	"我的最愛"
"DOTA_Custom_Game_DetailsPrompt"	"前往此自訂遊戲的細節頁面來獲得更多訊息，安裝，和進行。"
"DOTA_Custom_Game_Vote_Box_Title"	"工作坊投票"
"DOTA_Custom_Game_Vote_Start"	"開始投票"
"DOTA_Custom_Game_Vote_PrevLabel"	"上一場遊戲"
"DOTA_Custom_Game_Vote_NextLabel"	"下一場遊戲"
"DOTA_Custom_Game_Vote_ControlsLabel"	"工作坊投票"
"DOTA_Custom_Game_Vote_Up"	"很不錯"
"Video_Support_Coming_Soon"	"即將支援影片功能"
"DOTA_Custom_Game_Leave_Lobby"	"離開此大廳"
"DOTA_Custom_Lobby_Create_Button"	"建立自訂大廳"
"DOTA_Custom_Lobby_Settings_Title"	"建立大廳"
"DOTA_Custom_Lobby_Settings_Mode"	"遊戲模式"
"DOTA_Custom_Lobby_Settings_Map"	"地圖"
"DOTA_Custom_Lobby_LobbyName"	"額外說明"
"DOTA_Custom_Lobby_List_Desc"	"一個內含私人大廳（受密碼保護）以及未經篩選的自訂遊戲大廳的列表。"
"DOTA_Custom_Lobby_Public"	"公開"
"DOTA_Custom_Lobby_Passworded"	"玩家僅能藉由邀請或以密碼過濾來加入此大廳。"
"DOTA_Custom_Lobby_Join_Failed_Title"	"加入失敗"
"DOTA_Custom_Lobby_Join_Failed_Reason"	"{s:join_error}"
"DOTA_Custom_Lobby_Join_Failed_Prompt"	"現在想尋找開放的 {s:game_name} 比賽嗎?"
"DOTA_Custom_Lobby_Create_Private_Button"	"建立私人大廳"
"DOTA_Custom_Lobby_Find_Private_Button"	"尋找私人大廳"
"DOTA_Custom_Lobby_Find_Private_Title"	"尋找私人大廳"
"DOTA_Custom_Lobby_Find_Private_Desc"	"輸入密碼來尋找私人大廳："
"DOTA_Custom_Lobby_List_Game_Header"	"遊戲"
"DOTA_Custom_Lobby_List_Name_Header"	"說明"
"DOTA_Custom_Lobby_List_Players_Header"	"玩家"
"DOTA_Custom_Lobby_List_Map_Header"	"地圖"
"DOTA_Custom_Lobby_List_Region_Header"	"地區"
"DOTA_Custom_Lobby_List_Connection_Header"	"連線"
"DOTA_Custom_Lobby_List_Status_Header"	"本機狀態"
"DOTA_Custom_Lobby_List_Game"	"{s:lobby_game}"
"DOTA_Custom_Lobby_List_Lobby_Name"	"{s:lobby_name}"
"DOTA_Custom_Lobby_List_Players"	"{s:lobby_players} / {s:lobby_max_players}"
"DOTA_Custom_Lobby_List_Map"	"{s:lobby_map}"
"DOTA_Custom_Lobby_List_Region"	"{s:lobby_region}"
"DOTA_Custom_Lobby_List_Connection"	"…"
"DOTA_Custom_Lobby_List_Status"	"{s:lobby_status}"
"DOTA_Custom_Lobby_List_Connect"	"{s:connect_button_text}"
"DOTA_Custom_Lobby_Game_Name"	"{s:game_name}"
"DOTA_Custom_Lobby_Map_Name"	"地圖： {s:map_name}"
"DOTA_Custom_Lobby_Player_Count"	"玩家： {d:player_count} / {d:max_player_count}"
"DOTA_Custom_Lobby_Player_Count_Short"	"{d:player_count} / {d:max_player_count}"
"DOTA_Custom_Lobby_Visibility"	"大廳可見度"
"DOTA_Custom_Join_Chat"	"加入聊天"
"DOTA_Custom_Join_Chat_Member_Count"	"（{d:ChatMemberCount}）"
"DOTA_Custom_Leave_Chat"	"離開聊天"
"DOTA_Page_Number"	"{d:current_page} / {d:num_pages} 頁"
"DOTA_TabName_ModsOverview"	"概覽"
"DOTA_TabName_ModsSubscribed"	"遊戲庫"
"DOTA_TabName_ModsWorkshop"	"工作坊"
"DOTA_TabName_ModsBrowse"	"瀏覽"
"DOTA_WatchTabName_Live"	"直播"
"DOTA_WatchTabName_Featured"	"推薦賽事"
"DOTA_WatchTabName_Replays"	"賽事重播"
"DOTA_WatchTabName_Tournaments"	"錦標賽"
"DOTA_WatchTabName_Downloads"	"下載"
"DOTA_WatchLive_Search"	"搜尋您想看的英雄"
"DOTA_WatchLive_DataPending"	"尋找尚在進行的賽局…"
"DOTA_WatchLive_DataError"	"讀取現場賽事直播時遇錯"
"DOTA_WatchLive_NoGames"	"目前沒有比賽進行"
