"lang"
{
	"Language"		"latam"
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_skewer_flat_damage"								"Ensartar: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_skewer_flat_damage_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Ensartar en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_skewer_pct_cooldown"								"Ensartar: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_skewer_pct_cooldown_Description"					"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Ensartar un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_reverse_polarity_flat_damage"						"Polaridad Inversa: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_reverse_polarity_flat_damage_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Polaridad Inversa un %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_reverse_polarity_flat_radius"						"Polaridad Inversa: Radio"
		"DOTA_Tooltip_Ability_item_aghsfort_magnataur_reverse_polarity_flat_radius_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta el radio de Polaridad Inversa en %value%."

		"DOTA_Tooltip_Ability_item_aghsfort_mars_spear_flat_damage"										"Lanza de Mars: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_mars_spear_flat_damage_Description"							"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Lanza de Mars en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_mars_spear_flat_stun_duration"								"Lanza de Mars: Duración del Aturdimiento"
		"DOTA_Tooltip_Ability_item_aghsfort_mars_spear_flat_stun_duration_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta la duración del aturdimiento de Lanza de Mars en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_mars_gods_rebuke_percent_cooldown"							"Reprimenda Divina: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_mars_gods_rebuke_percent_cooldown_Description"				"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Reprimenda Divina en %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_mars_gods_rebuke_flat_crit_mult"							"Reprimenda Divina: Multiplicador de Crítico"
		"DOTA_Tooltip_Ability_item_aghsfort_mars_gods_rebuke_flat_crit_mult_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta el multiplicador de crítico de Reprimenda Divina en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_mars_bulwark_damage_reduction_front"						"Baluarte: Reducción de Daño Frontal"
		"DOTA_Tooltip_Ability_item_aghsfort_mars_bulwark_damage_reduction_front_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta la reducción de daño frontal de Baluarte en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_mars_bulwark_active_duration"								"Baluarte: Duración Activa"
		"DOTA_Tooltip_Ability_item_aghsfort_mars_bulwark_active_duration_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta la duración activa de Baluarte en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_mars_arena_of_blood_duration"								"Arena de Sangre: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_mars_arena_of_blood_duration_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Arena de Sangre en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_mars_arena_of_blood_spear_damage"							"Arena de Sangre: Daño de la Lanza"
		"DOTA_Tooltip_Ability_item_aghsfort_mars_arena_of_blood_spear_damage_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de la lanza de Arena de Sangre en %value%."

		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_purification_manacost"							"Purificación: Costo de Maná"
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_purification_manacost_Description"				"<h1>Fragmento de Cetro Común</h1>Reduce el costo de maná de Purificación un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_purification_flat_heal"							"Purificación: Curación/Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_purification_flat_heal_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta la curación/daño de Purificación en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_repel_flat_duration"								"Gracia Celestial: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_repel_flat_duration_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Gracia Celestial en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_repel_flat_damage_reduction"						"Gracia Celestial: Reducción de Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_repel_flat_damage_reduction_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta la reducción de daño de Gracia Celestial en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_degen_aura_flat_radius"							"Aura de Degeneración: Radio"
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_degen_aura_flat_radius_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta el radio de Aura de Degeneración en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_degen_aura_flat_move_speed_bonus"				"Aura de Degeneración: Reducción de Velocidad de Movimiento"
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_degen_aura_flat_move_speed_bonus_Description"	"<h1>Fragmento de Cetro Común</h1>Aumenta la reducción de velocidad de movimiento de Aura de Degeneración en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_guardian_angel_flat_duration"					"Ángel Guardián: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_guardian_angel_flat_duration_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Ángel Guardián en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_guardian_angel_cooldown"							"Ángel Guardián: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_omniknight_guardian_angel_cooldown_Description"				"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Ángel Guardián un %value% %."

		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_shadow_strike_strike_damage"					"Golpe Sombrío: Daño del Impacto"
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_shadow_strike_strike_damage_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de impacto de Golpe Sombrío en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_shadow_strike_dot_damage"						"Golpe Sombrío: Daño por Instancia"
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_shadow_strike_dot_damage_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta el daño por instancia de Golpe Sombrío en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_blink_percent_cooldown"							"Traslación: Tiempo de recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_blink_percent_cooldown_Description"				"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Traslación un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_blink_range"									"Traslación: Alcance"
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_blink_range_Description"						"<h1>Fragmento de Cetro Común</h1>Aumenta el alcance de Traslación en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_scream_of_pain_damage"							"Alarido de Dolor: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_scream_of_pain_damage_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Alarido de Dolor en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_scream_of_pain_radius"							"Alarido de Dolor: Radio"
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_scream_of_pain_radius_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta el radio de Alarido de Dolor en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_sonic_wave_percent_cooldown"					"Onda Sónica: Tiempo de recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_sonic_wave_percent_cooldown_Description"		"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Onda Sónica un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_sonic_wave_damage"								"Onda Sónica: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_queenofpain_sonic_wave_damage_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Onda Sónica en %value%."

		"DOTA_Tooltip_Ability_item_aghsfort_slark_dark_pact_cooldown"									"Pacto Oscuro: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_slark_dark_pact_cooldown_Description"						"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Pacto Oscuro un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_slark_dark_pact_total_damage"								"Pacto Oscuro: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_slark_dark_pact_total_damage_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Pacto Oscuro en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_slark_pounce_distance"										"Asalto: Distancia"
		"DOTA_Tooltip_Ability_item_aghsfort_slark_pounce_distance_Description"							"<h1>Fragmento de Cetro Común</h1>Aumenta la distancia de Asalto en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_slark_pounce_damage"										"Asalto: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_slark_pounce_damage_Description"							"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Asalto en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_slark_essence_shift_agi_gain"								"Robo de Esencia: Obtención de Agilidad Activa"
		"DOTA_Tooltip_Ability_item_aghsfort_slark_essence_shift_agi_gain_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta la agilidad activa obtenida de Robo de Esencia en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_slark_essence_shift_max_stacks"								"Robo de Esencia: Acumulaciones Máximas"
		"DOTA_Tooltip_Ability_item_aghsfort_slark_essence_shift_max_stacks_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta las acumulaciones máximas de Robo de Esencia en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_slark_shadow_dance_duration"								"Baile de Sombras: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_slark_shadow_dance_duration_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Baile de Sombras en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_slark_shadow_dance_bonus_bonus_regen_pct"					"Baile de Sombras: Porcentaje de Regeneración"
		"DOTA_Tooltip_Ability_item_aghsfort_slark_shadow_dance_bonus_bonus_regen_pct_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta el porcentaje de regeneración de Baile de Sombras en %value%."

		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_scatterblast_flat_damage"							"Ráfaga de Dispersión: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_scatterblast_flat_damage_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Ráfaga de Dispersión en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_scatterblast_pct_cooldown"							"Ráfaga de Dispersión: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_scatterblast_pct_cooldown_Description"				"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Ráfaga de Dispersión un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_firesnap_cookie_flat_impact_damage"				"Galleta Fogosa: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_firesnap_cookie_flat_impact_damage_Description"	"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Galleta Fogosa en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_firesnap_cookie_flat_stun_duration"				"Galleta Fogosa: Duración del Aturdimiento"
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_firesnap_cookie_flat_stun_duration_Description"	"<h1>Fragmento de Cetro Común</h1>Aumenta la duración del aturdimiento de Galleta Fogosa en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_lil_shredder_flat_damage"							"Ametralladora: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_lil_shredder_flat_damage_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Ametralladora en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_lil_shredder_flat_attacks"							"Ametralladora: Ataques"
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_lil_shredder_flat_attacks_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta el número de ataques de Ametralladora en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_mortimer_kisses_flat_projectile_count"				"Besos de Mortimer: Número de Proyectiles"
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_mortimer_kisses_flat_projectile_count_Description"	"<h1>Fragmento de Cetro Común</h1>Aumenta el número de proyectiles de Besos de Mortimer en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_mortimer_kisses_flat_burn_damage"					"Besos de Mortimer: Daño por Quemadura"
		"DOTA_Tooltip_Ability_item_aghsfort_snapfire_mortimer_kisses_flat_burn_damage_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta el daño por quemadura de Besos de Mortimer en %value%."

		"DOTA_Tooltip_Ability_item_aghsfort_sniper_shrapnel_flat_damage"								"Metralla: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_shrapnel_flat_damage_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Metralla en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_shrapnel_flat_radius"								"Metralla: Radio"
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_shrapnel_flat_radius_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el radio de Metralla en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_shrapnel_duration"									"Metralla: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_shrapnel_duration_Description"						"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Metralla en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_headshot_flat_damage"								"Disparo a la Cabeza: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_headshot_flat_damage_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Disparo a la Cabeza en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_headshot_proc_chance"								"Disparo a la Cabeza: Probabilidad de Activación"
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_headshot_proc_chance_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta la probabilidad de activación de Disparo a la Cabeza en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_take_aim_flat_bonus_attack_range"					"Apuntar: Alcance de Ataque Adicional"
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_take_aim_flat_bonus_attack_range_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta el alcance adicional de Apuntar en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_assassinate_flat_damage"								"Asesinar: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_assassinate_flat_damage_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Asesinar en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_assassinate_percent_cast_point"						"Asesinar: Duración de Apuntado"
		"DOTA_Tooltip_Ability_item_aghsfort_sniper_assassinate_percent_cast_point_Description"			"<h1>Fragmento de Cetro Común</h1>Reduce la duración de apuntado de Asesinar un %value% %."

		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_refraction_instances"						"Refracción: Instancias"
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_refraction_instances_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta las instancias de Refracción en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_refraction_bonus_damage"					"Refracción: Daño Adicional"
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_refraction_bonus_damage_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta el daño adicional de Refracción en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_meld_bonus_damage"							"Fusión: Daño Adicional"
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_meld_bonus_damage_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta el daño adicional de Fusión en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_meld_bonus_armor"							"Fusión: Reducción de Armadura"
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_meld_bonus_armor_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta la reducción de armadura de Fusión en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_psi_blades_bonus_attack_range"				"Hojas Psiónicas: Alcance de Ataque Adicional"
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_psi_blades_bonus_attack_range_Description"	"<h1>Fragmento de Cetro Común</h1>Aumenta el alcance de ataque adicional de Hojas Psiónicas en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_psi_blades_attack_spill_width"				"Hojas Psiónicas: Amplitud de Daño Secundario"
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_psi_blades_attack_spill_width_Description"	"<h1>Fragmento de Cetro Común</h1>Aumenta la amplitud de daño secundario de Hojas Psiónicas en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_psionic_trap_max_traps"					"Trampa Psiónica: Trampas Máximas"
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_psionic_trap_max_traps_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta las trampas máximas de Trampa Psiónica en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_psionic_trap_trap_damage"					"Trampa Psiónica: Daño de las Trampas"
		"DOTA_Tooltip_Ability_item_aghsfort_templar_assassin_psionic_trap_trap_damage_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de las trampas de Trampa Psiónica en %value%."

		"DOTA_Tooltip_Ability_item_aghsfort_tusk_ice_shards_flat_damage"								"Fragmentos de Hielo: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_ice_shards_flat_damage_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Fragmentos de Hielo en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_ice_shards_flat_shard_duration"						"Fragmentos de Hielo: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_ice_shards_flat_shard_duration_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Fragmentos de Hielo en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_snowball_flat_snowball_damage"							"Bola de Nieve: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_snowball_flat_snowball_damage_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Bola de Nieve en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_snowball_flat_stun_duration"							"Bola de Nieve: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_snowball_flat_stun_duration_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Bola de Nieve en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_tag_team_flat_damage"									"Tag Team: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_tag_team_flat_damage_Description"						"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Tag Team en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_tag_team_pct_cooldown"									"Tag Team: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_tag_team_pct_cooldown_Description"						"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Tag Team un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_walrus_punch_pct_cooldown"								"Puñetazo de Morsa: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_walrus_punch_pct_cooldown_Description"					"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Puñetazo de Morsa un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_walrus_punch_flat_crit_multiplier"						"Puñetazo de Morsa: Multiplicador de Crítico"
		"DOTA_Tooltip_Ability_item_aghsfort_tusk_walrus_punch_flat_crit_multiplier_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta el multiplicador de crítico de Puñetazo de Morsa en %value%."

		"DOTA_Tooltip_Ability_item_aghsfort_ursa_earthshock_flat_damage"								"Sacudida: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_earthshock_flat_damage_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Sacudida en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_earthshock_flat_radius"								"Sacudida: Radio"
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_earthshock_flat_radius_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el radio de Sacudida en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_overpower_flat_max_attacks"							"Abrumar: Ataques Máximos"
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_overpower_flat_max_attacks_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta los ataques máximos de Abrumar en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_overpower_percent_cooldown"							"Abrumar: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_overpower_percent_cooldown_Description"				"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Abrumar un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_fury_swipes_flat_damage_per_stack"						"Arañazos Furiosos: Daño por Acumulación"
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_fury_swipes_flat_damage_per_stack_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta el daño por acumulación de Arañazos Furiosos en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_fury_swipes_flat_max_swipe_stack"						"Arañazos Furiosos: Acumulaciones Máximas"
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_fury_swipes_flat_max_swipe_stack_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta las acumulaciones máximas de Arañazos Furiosos en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_enrage_flat_duration"									"Enfurecer: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_enrage_flat_duration_Description"						"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Enfurecer en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_enrage_percent_cooldown"								"Enfurecer: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_ursa_enrage_percent_cooldown_Description"					"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Enfurecer un %value% %."

		"DOTA_Tooltip_Ability_item_aghsfort_viper_poison_attack_damage"									"Ataque Venenoso: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_viper_poison_attack_damage_Description"						"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Ataque Venenoso en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_viper_poison_attack_magic_resistance"						"Ataque Venenoso: Reducción de Resistencia Mágica"
		"DOTA_Tooltip_Ability_item_aghsfort_viper_poison_attack_magic_resistance_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta la reducción de resistencia mágica de Ataque Venenoso en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_viper_nethertoxin_max_damage"								"Infratoxina: Daño Máximo"
		"DOTA_Tooltip_Ability_item_aghsfort_viper_nethertoxin_max_damage_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el daño máximo de Infratoxina en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_viper_nethertoxin_radius"									"Infratoxina: Radio"
		"DOTA_Tooltip_Ability_item_aghsfort_viper_nethertoxin_radius_Description"						"<h1>Fragmento de Cetro Común</h1>Aumenta el radio de Infratoxina en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_viper_corrosive_skin_bonus_magic_resistance"				"Piel Corrosiva: Resistencia Mágica"
		"DOTA_Tooltip_Ability_item_aghsfort_viper_corrosive_skin_bonus_magic_resistance_Description"	"<h1>Fragmento de Cetro Común</h1>Aumenta la resistencia mágica de Piel Corrosiva en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_viper_corrosive_skin_damage"								"Piel Corrosiva: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_viper_corrosive_skin_damage_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Piel Corrosiva en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_viper_viper_strike_duration"								"Ataque de Víbora: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_viper_viper_strike_duration_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Ataque de Víbora en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_viper_viper_strike_damage"									"Ataque de Víbora: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_viper_viper_strike_damage_Description"						"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Ataque de Víbora en %value%."

		"DOTA_Tooltip_Ability_item_aghsfort_weaver_the_swarm_flat_armor_reduction"						"El Enjambre: Reducción de Armadura"
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_the_swarm_flat_armor_reduction_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta la reducción de armadura de El Enjambre en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_the_swarm_flat_damage"								"El Enjambre: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_the_swarm_flat_damage_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de El Enjambre en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_the_swarm_percent_cooldown"							"El Enjambre: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_the_swarm_percent_cooldown_Description"				"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de El Enjambre un %value% %."	
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_shukuchi_flat_damage"								"Shukuchi: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_shukuchi_flat_damage_Description"					"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Shukuchi en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_shukuchi_duration"									"Shukuchi: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_shukuchi_duration_Description"						"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Shukuchi en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_geminate_attack_cooldown"							"Ataque Geminado: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_geminate_attack_cooldown_Description"				"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Ataque Geminado un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_geminate_attack_flat_bonus_damage"					"Ataque Geminado: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_geminate_attack_flat_bonus_damage_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Ataque Geminado en %value%."
